baseline_service_file,STRATEGIC_CITY_NAME,candidate_region_count,POSTAL_CODE,region_id,region_seq,AREA_NAME,service_count,latitude,longitude
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30096,atlanta_ga_r01,1,Region 1,0.16,33.97805510302117,-84.16052855052858
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30097,atlanta_ga_r01,1,Region 1,0.37,34.023092605606,-84.14363248251912
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30107,atlanta_ga_r01,1,Region 1,0.02,34.288472343091,-84.411837337804
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30115,atlanta_ga_r01,1,Region 1,0.33,34.211246662271726,-84.40451820292559
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30143,atlanta_ga_r01,1,Region 1,0.09,34.478902738511,-84.3442011775465
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30175,atlanta_ga_r01,1,Region 1,0.05,34.569839703051,-84.455952794101
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30338,atlanta_ga_r01,1,Region 1,0.14,33.944537648354505,-84.3269878214963
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30340,atlanta_ga_r01,1,Region 1,0.16,33.88464439405125,-84.24491357239316
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30341,atlanta_ga_r01,1,Region 1,0.02,33.876410755429,-84.283734129686
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30350,atlanta_ga_r01,1,Region 1,0.02,33.965480172272,-84.286444474229
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30360,atlanta_ga_r01,1,Region 1,0.16,33.93384101007617,-84.28280568874108
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30504,atlanta_ga_r01,1,Region 1,0.05,34.282930553773,-83.87156663972
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30506,atlanta_ga_r01,1,Region 1,0.14,34.32531877151317,-83.90855022484949
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30512,atlanta_ga_r01,1,Region 1,0.14,34.85385199836167,-83.99047075018616
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30513,atlanta_ga_r01,1,Region 1,0.02,34.918795488315,-84.380063885099
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30518,atlanta_ga_r01,1,Region 1,0.67,34.102570534232655,-84.03440329207426
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30527,atlanta_ga_r01,1,Region 1,0.02,34.466461970095,-83.797336830955
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30528,atlanta_ga_r01,1,Region 1,0.07,34.55055467565033,-83.76464371990467
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30533,atlanta_ga_r01,1,Region 1,0.07,34.504086223227,-84.00319893144267
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30534,atlanta_ga_r01,1,Region 1,0.3,34.394513396655654,-84.10317289811069
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30536,atlanta_ga_r01,1,Region 1,0.02,34.649092,-84.30455
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30540,atlanta_ga_r01,1,Region 1,0.09,34.6778030749735,-84.46588841303449
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30566,atlanta_ga_r01,1,Region 1,0.02,34.231373732645,-83.908523042258
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30572,atlanta_ga_r01,1,Region 1,0.05,34.79226782462,-84.169105577525
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30008,atlanta_ga_r02,2,Region 2,0.12,33.896952306916795,-84.58302302761561
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30060,atlanta_ga_r02,2,Region 2,0.23,33.926628167931604,-84.5507512676198
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30062,atlanta_ga_r02,2,Region 2,0.49,34.00273368999636,-84.47540457983611
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30064,atlanta_ga_r02,2,Region 2,0.33,33.9343286164275,-84.61643309874225
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30066,atlanta_ga_r02,2,Region 2,0.3,34.039376194897336,-84.49337366674004
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30067,atlanta_ga_r02,2,Region 2,0.09,33.94258906590175,-84.43549548356825
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30068,atlanta_ga_r02,2,Region 2,0.23,33.965429061849946,-84.43972307149033
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30080,atlanta_ga_r02,2,Region 2,0.16,33.870433538734574,-84.49580691385401
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30082,atlanta_ga_r02,2,Region 2,0.09,33.86124661221075,-84.53811531956549
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30101,atlanta_ga_r02,2,Region 2,0.4,34.036473450527474,-84.70155533953474
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30102,atlanta_ga_r02,2,Region 2,0.28,34.082660470262546,-84.60734995151728
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30106,atlanta_ga_r02,2,Region 2,0.09,33.84625839993634,-84.59779019604066
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30110,atlanta_ga_r02,2,Region 2,0.02,33.729379500706,-85.210217510801
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30114,atlanta_ga_r02,2,Region 2,0.28,34.22326206466318,-84.53194599065755
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30116,atlanta_ga_r02,2,Region 2,0.05,33.573383344601,-85.0329778272355
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30117,atlanta_ga_r02,2,Region 2,0.02,33.630150582266,-85.06329818571
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30120,atlanta_ga_r02,2,Region 2,0.16,34.16860851034067,-84.8348331252
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30122,atlanta_ga_r02,2,Region 2,0.16,33.78243918625508,-84.657166550918
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30126,atlanta_ga_r02,2,Region 2,0.28,33.81765595200665,-84.55174954315
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30127,atlanta_ga_r02,2,Region 2,0.44,33.88393646769396,-84.69596353503424
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30132,atlanta_ga_r02,2,Region 2,0.4,33.999093939843426,-84.8082339223789
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30134,atlanta_ga_r02,2,Region 2,0.19,33.7865525044432,-84.77538950844433
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30135,atlanta_ga_r02,2,Region 2,0.33,33.70691887365259,-84.73418949908377
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30141,atlanta_ga_r02,2,Region 2,0.12,33.868156295321,-84.77231276860479
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30144,atlanta_ga_r02,2,Region 2,0.47,34.037801273720234,-84.6057509084463
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30152,atlanta_ga_r02,2,Region 2,0.37,33.9917153007039,-84.65967932496001
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30157,atlanta_ga_r02,2,Region 2,0.26,33.895102162131565,-84.83036827357188
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30168,atlanta_ga_r02,2,Region 2,0.12,33.78574084386525,-84.58220818813425
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30179,atlanta_ga_r02,2,Region 2,0.09,33.78346826359575,-85.00136713940151
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30180,atlanta_ga_r02,2,Region 2,0.21,33.75621969459044,-84.91680780276353
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30187,atlanta_ga_r02,2,Region 2,0.12,33.6570124309108,-84.8598983196464
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30188,atlanta_ga_r02,2,Region 2,0.58,34.10092859693173,-84.46927188706519
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30189,atlanta_ga_r02,2,Region 2,0.3,34.11467983841246,-84.56581936129963
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30305,atlanta_ga_r02,2,Region 2,0.21,33.831646811893854,-84.38592445127736
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30318,atlanta_ga_r02,2,Region 2,0.14,33.80538471727483,-84.43723552984066
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30319,atlanta_ga_r02,2,Region 2,0.26,33.875578360486685,-84.3367858025885
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30324,atlanta_ga_r02,2,Region 2,0.23,33.8277459428666,-84.3518704545883
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30326,atlanta_ga_r02,2,Region 2,0.07,33.851021907696996,-84.36443327874234
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30327,atlanta_ga_r02,2,Region 2,0.09,33.868477739921005,-84.43135697294075
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30328,atlanta_ga_r02,2,Region 2,0.05,33.924354102618,-84.38666827409301
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30339,atlanta_ga_r02,2,Region 2,0.19,33.87645909021643,-84.46972660902328
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30342,atlanta_ga_r02,2,Region 2,0.07,33.87000779077834,-84.36675320035
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30002,atlanta_ga_r03,3,Region 3,0.02,33.771214526741,-84.26179491951
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30012,atlanta_ga_r03,3,Region 3,0.05,33.691587796645,-84.01242173141151
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30013,atlanta_ga_r03,3,Region 3,0.16,33.600202816015084,-83.99836306924651
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30016,atlanta_ga_r03,3,Region 3,0.28,33.56908995487674,-83.94699459927739
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30030,atlanta_ga_r03,3,Region 3,0.19,33.77591295639372,-84.28994648756114
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30032,atlanta_ga_r03,3,Region 3,0.16,33.73501330203042,-84.2706242020755
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30033,atlanta_ga_r03,3,Region 3,0.23,33.82062593677787,-84.28765040466025
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30034,atlanta_ga_r03,3,Region 3,0.33,33.68800272549607,-84.25265724810072
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30038,atlanta_ga_r03,3,Region 3,0.07,33.67670093091767,-84.17608636672968
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30058,atlanta_ga_r03,3,Region 3,0.09,33.7518664800465,-84.121630922772
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30079,atlanta_ga_r03,3,Region 3,0.05,33.792366707154,-84.24989583105
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30083,atlanta_ga_r03,3,Region 3,0.19,33.77699815834407,-84.20670873379693
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30087,atlanta_ga_r03,3,Region 3,0.16,33.809653776865666,-84.13544631678376
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30088,atlanta_ga_r03,3,Region 3,0.12,33.7585541787724,-84.17811168247019
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30094,atlanta_ga_r03,3,Region 3,0.09,33.5805606751965,-84.03595572084025
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30213,atlanta_ga_r03,3,Region 3,0.23,33.602465607222555,-84.62070086806413
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30214,atlanta_ga_r03,3,Region 3,0.07,33.45810194437333,-84.48591473467333
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30215,atlanta_ga_r03,3,Region 3,0.4,33.40073346593461,-84.45988892264722
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30223,atlanta_ga_r03,3,Region 3,0.14,33.286287393744836,-84.26443196662034
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30224,atlanta_ga_r03,3,Region 3,0.07,33.20672626786234,-84.27025829345767
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30228,atlanta_ga_r03,3,Region 3,0.3,33.431309668548906,-84.3109482696554
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30233,atlanta_ga_r03,3,Region 3,0.05,33.2463793462605,-83.9969595735815
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30236,atlanta_ga_r03,3,Region 3,0.12,33.521330540599,-84.31791382855559
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30238,atlanta_ga_r03,3,Region 3,0.14,33.497819730900666,-84.379223954669
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30248,atlanta_ga_r03,3,Region 3,0.14,33.3419072155216,-84.1668885170285
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30252,atlanta_ga_r03,3,Region 3,0.4,33.47559486052604,-84.06797379744226
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30253,atlanta_ga_r03,3,Region 3,0.37,33.47330537415204,-84.18687131491028
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30260,atlanta_ga_r03,3,Region 3,0.02,33.580596693929,-84.295907209167
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30263,atlanta_ga_r03,3,Region 3,0.3,33.44330162646309,-84.78433887375414
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30265,atlanta_ga_r03,3,Region 3,0.28,33.38766946396155,-84.71190389311545
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30268,atlanta_ga_r03,3,Region 3,0.07,33.518295696451,-84.69679465466534
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30269,atlanta_ga_r03,3,Region 3,0.42,33.40649943069683,-84.5749152883758
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30273,atlanta_ga_r03,3,Region 3,0.05,33.576729230166,-84.27468185303749
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30274,atlanta_ga_r03,3,Region 3,0.02,33.539295079187,-84.398033050582
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30276,atlanta_ga_r03,3,Region 3,0.14,33.3119625216691,-84.5565501314728
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30277,atlanta_ga_r03,3,Region 3,0.23,33.37027944065062,-84.66641753201725
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30281,atlanta_ga_r03,3,Region 3,0.28,33.56188184280864,-84.21452835740864
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30290,atlanta_ga_r03,3,Region 3,0.05,33.4762364281635,-84.590763466633
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30291,atlanta_ga_r03,3,Region 3,0.07,33.57283203652067,-84.55543542589534
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30294,atlanta_ga_r03,3,Region 3,0.14,33.6502848086575,-84.23866841448216
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30296,atlanta_ga_r03,3,Region 3,0.19,33.55565627523237,-84.43437580736675
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30297,atlanta_ga_r03,3,Region 3,0.02,33.621560160245,-84.352926390368
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30306,atlanta_ga_r03,3,Region 3,0.16,33.78336638462542,-84.34853128982841
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30307,atlanta_ga_r03,3,Region 3,0.07,33.76282189813267,-84.33669788286433
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30308,atlanta_ga_r03,3,Region 3,0.02,33.77342541412,-84.36568978151
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30309,atlanta_ga_r03,3,Region 3,0.49,33.79214418971723,-84.3852725734985
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30310,atlanta_ga_r03,3,Region 3,0.09,33.73375818562375,-84.43366756072226
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30311,atlanta_ga_r03,3,Region 3,0.07,33.71026057613567,-84.47077655775867
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30312,atlanta_ga_r03,3,Region 3,0.09,33.755276822917494,-84.366545008757
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30313,atlanta_ga_r03,3,Region 3,0.02,33.747993588125,-84.402708349004
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30314,atlanta_ga_r03,3,Region 3,0.14,33.74967279881601,-84.41627112579519
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30315,atlanta_ga_r03,3,Region 3,0.14,33.707595367037165,-84.38340305928683
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30316,atlanta_ga_r03,3,Region 3,0.19,33.7377113149195,-84.34634315079036
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30317,atlanta_ga_r03,3,Region 3,0.07,33.755816918256336,-84.30597454341434
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30329,atlanta_ga_r03,3,Region 3,0.09,33.8253395317085,-84.321116097014
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30331,atlanta_ga_r03,3,Region 3,0.12,33.7135786701902,-84.5329774085788
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30332,atlanta_ga_r03,3,Region 3,0.02,33.76951969652,-84.392215875032
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30336,atlanta_ga_r03,3,Region 3,0.02,33.783629,-84.3797912
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30337,atlanta_ga_r03,3,Region 3,0.02,33.6468734,-84.4811845
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30344,atlanta_ga_r03,3,Region 3,0.14,33.69134160001212,-84.46175731919375
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30345,atlanta_ga_r03,3,Region 3,0.12,33.8481995246838,-84.2804133166284
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30349,atlanta_ga_r03,3,Region 3,0.42,33.6301315401587,-84.5376559158032
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30011,atlanta_ga_r04,4,Region 4,0.12,34.043196067847,-83.8580609184884
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30014,atlanta_ga_r04,4,Region 4,0.23,33.60554405339161,-83.83371727333828
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30017,atlanta_ga_r04,4,Region 4,0.09,33.8897437169465,-83.956844044589
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30019,atlanta_ga_r04,4,Region 4,0.26,34.031915582039,-83.9117085069
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30025,atlanta_ga_r04,4,Region 4,0.05,33.6146878236075,-83.75069867359099
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30039,atlanta_ga_r04,4,Region 4,0.16,33.806240986489506,-84.04765637467717
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30045,atlanta_ga_r04,4,Region 4,0.12,33.938488188925604,-83.9403519511018
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30046,atlanta_ga_r04,4,Region 4,0.05,33.950844968430005,-83.984605389163
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30052,atlanta_ga_r04,4,Region 4,0.37,33.84433126119877,-83.92435304500711
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30054,atlanta_ga_r04,4,Region 4,0.07,33.69347878951267,-83.863171416812
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30078,atlanta_ga_r04,4,Region 4,0.19,33.86546756127175,-84.02757302899187
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30507,atlanta_ga_r04,4,Region 4,0.09,34.2654200205015,-83.7811438965745
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30510,atlanta_ga_r04,4,Region 4,0.02,34.490289480682,-83.591522604605
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30517,atlanta_ga_r04,4,Region 4,0.07,34.132079815630995,-83.81152058441567
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30519,atlanta_ga_r04,4,Region 4,0.53,34.092780695722965,-83.9407370388622
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30523,atlanta_ga_r04,4,Region 4,0.07,34.675679148305,-83.507192487276
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30531,atlanta_ga_r04,4,Region 4,0.02,34.507096919138,-83.52268071185
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30535,atlanta_ga_r04,4,Region 4,0.02,34.569665347042,-83.597651818699
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30542,atlanta_ga_r04,4,Region 4,0.3,34.16198535317668,-83.89709580251953
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30548,atlanta_ga_r04,4,Region 4,0.35,34.0965434626105,-83.79283704050229
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30549,atlanta_ga_r04,4,Region 4,0.14,34.1140163184178,-83.6178352449262
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30567,atlanta_ga_r04,4,Region 4,0.02,34.152800100128,-83.693503265025
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30601,atlanta_ga_r04,4,Region 4,0.02,33.977273744961,-83.359939889082
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30605,atlanta_ga_r04,4,Region 4,0.02,33.916695160786,-83.330239929436
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30606,atlanta_ga_r04,4,Region 4,0.14,33.9430726546706,-83.4371757880083
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30607,atlanta_ga_r04,4,Region 4,0.05,34.029784196501495,-83.4846431913045
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30619,atlanta_ga_r04,4,Region 4,0.02,33.940972897787,-83.18399320933
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30620,atlanta_ga_r04,4,Region 4,0.02,33.921876292487,-83.7981091624
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30621,atlanta_ga_r04,4,Region 4,0.05,33.846577029586996,-83.4911821639815
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30622,atlanta_ga_r04,4,Region 4,0.07,33.92600975260233,-83.49695124940534
260310\input\Service_202605291521_normalized_geocoded.csv,"Atlanta, GA",4,30628,atlanta_ga_r04,4,Region 4,0.05,33.998979330082,-83.1961282021165
