region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
philadelphia_pa_r02,Region 2,2,19148,,,1,true,false,,
philadelphia_pa_r02,Region 2,2,19153,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,18936,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,18954,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,18966,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,18974,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19001,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19002,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19003,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19004,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19006,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19012,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19020,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19025,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19027,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19031,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19034,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19035,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19038,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19040,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19044,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19046,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19047,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19053,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19056,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19066,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19072,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19075,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19090,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19096,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19111,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19114,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19115,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19116,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19118,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19119,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19120,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19121,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19122,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19124,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19126,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19127,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19128,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19129,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19131,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19132,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19134,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19135,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19136,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19138,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19141,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19144,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19149,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19150,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19151,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19152,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19154,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19422,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19444,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19454,,,1,true,false,,
philadelphia_pa_r03,Region 3,3,19462,,,1,true,false,,
