baseline_service_file,STRATEGIC_CITY_NAME,candidate_region_count,POSTAL_CODE,region_id,region_seq,AREA_NAME,service_count,latitude,longitude
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91501,los_angeles_ca_r01,1,Region 1,0.11,34.1854703889625,-118.29968730309032
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91502,los_angeles_ca_r01,1,Region 1,0.04,34.178323326550995,-118.30179860179352
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91504,los_angeles_ca_r01,1,Region 1,0.07,34.20533387305975,-118.33833856813774
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91505,los_angeles_ca_r01,1,Region 1,0.19,34.16934020144061,-118.34871315918738
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91506,los_angeles_ca_r01,1,Region 1,0.11,34.168610701790904,-118.32062870482868
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91601,los_angeles_ca_r01,1,Region 1,0.16,34.16754843482243,-118.37180484766527
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91602,los_angeles_ca_r01,1,Region 1,0.11,34.151613062168,-118.367262896416
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91604,los_angeles_ca_r01,1,Region 1,0.3,34.140415456299465,-118.39593869701817
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91606,los_angeles_ca_r01,1,Region 1,0.19,34.1851893726965,-118.3848131404477
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91607,los_angeles_ca_r01,1,Region 1,0.18,34.1698816982491,-118.4001826382713
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91754,los_angeles_ca_r01,1,Region 1,0.11,34.049333862343,-118.13650490664652
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91755,los_angeles_ca_r01,1,Region 1,0.07,34.05278704432166,-118.11602179999116
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91801,los_angeles_ca_r01,1,Region 1,0.14,34.09181174416186,-118.13639464485234
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,91803,los_angeles_ca_r01,1,Region 1,0.07,34.07106240122375,-118.1568147688485
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92028,los_angeles_ca_r02,2,Region 2,0.33,33.35840443628352,-117.21913793658668
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92223,los_angeles_ca_r02,2,Region 2,0.65,33.94354078066564,-116.9890847204566
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92320,los_angeles_ca_r02,2,Region 2,0.07,33.99458975823,-117.04301616805868
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92399,los_angeles_ca_r02,2,Region 2,0.39,34.03235123042533,-117.05906086944734
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92530,los_angeles_ca_r02,2,Region 2,0.44,33.67892822484241,-117.3701728218968
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92532,los_angeles_ca_r02,2,Region 2,0.19,33.6754328020309,-117.26251447798106
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92543,los_angeles_ca_r02,2,Region 2,0.19,33.72143253310661,-116.96918748594678
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92544,los_angeles_ca_r02,2,Region 2,0.16,33.750158747732186,-116.91734821727232
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92545,los_angeles_ca_r02,2,Region 2,0.12,33.734774768323256,-117.02490703490808
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92548,los_angeles_ca_r02,2,Region 2,0.07,33.75045329164875,-117.11394018881
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92551,los_angeles_ca_r02,2,Region 2,0.09,33.8882464699968,-117.22047916775742
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92553,los_angeles_ca_r02,2,Region 2,0.19,33.92482873425,-117.23620651344125
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92555,los_angeles_ca_r02,2,Region 2,0.3,33.91199012322357,-117.1863709338735
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92562,los_angeles_ca_r02,2,Region 2,0.47,33.57721719307505,-117.21554795215904
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92563,los_angeles_ca_r02,2,Region 2,0.51,33.56574307159049,-117.14833496972204
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92567,los_angeles_ca_r02,2,Region 2,0.07,33.80630429910575,-117.14111469373876
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92570,los_angeles_ca_r02,2,Region 2,0.11,33.8050477959653,-117.258233199512
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92571,los_angeles_ca_r02,2,Region 2,0.25,33.81391814689535,-117.20882802867524
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92582,los_angeles_ca_r02,2,Region 2,0.14,33.78793917099243,-117.00359048155283
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92583,los_angeles_ca_r02,2,Region 2,0.16,33.776559753507,-116.95022013230168
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92584,los_angeles_ca_r02,2,Region 2,0.63,33.67301668790337,-117.17505523164184
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92585,los_angeles_ca_r02,2,Region 2,0.28,33.725779115014795,-117.16990537567771
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92586,los_angeles_ca_r02,2,Region 2,0.12,33.703843821847,-117.20255720248085
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92587,los_angeles_ca_r02,2,Region 2,0.14,33.68722395934207,-117.2513650731435
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92590,los_angeles_ca_r02,2,Region 2,0.02,33.490350454723,-117.190016616969
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92591,los_angeles_ca_r02,2,Region 2,0.25,33.534124976659655,-117.13526567986642
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92592,los_angeles_ca_r02,2,Region 2,0.81,33.4852475082834,-117.08305440889932
260310\input\Service_202605291521_normalized_geocoded.csv,"Los Angeles, CA",6,92595,los_angeles_ca_r02,2,Region 2,0.21,33.6219958465594,-117.25606562222691
