baseline_service_file,STRATEGIC_CITY_NAME,candidate_region_count,POSTAL_CODE,region_id,region_seq,AREA_NAME,service_count,latitude,longitude
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19044,philadelphia_pa_r03,3,Region 3,0.16,40.188988,-75.1524834
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19046,philadelphia_pa_r03,3,Region 3,0.03,40.1013409,-75.1055774
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19047,philadelphia_pa_r03,3,Region 3,0.25,40.1804475,-74.9124514
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19053,philadelphia_pa_r03,3,Region 3,0.34,40.1539183,-74.9749908
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19056,philadelphia_pa_r03,3,Region 3,0.09,40.1495082,-74.8847436
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19066,philadelphia_pa_r03,3,Region 3,0.03,40.0021757,-75.2488987
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19072,philadelphia_pa_r03,3,Region 3,0.06,40.0238909,-75.2577412
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19075,philadelphia_pa_r03,3,Region 3,0.16,40.1147976,-75.189698
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19090,philadelphia_pa_r03,3,Region 3,0.03,40.1480715,-75.1240821
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19096,philadelphia_pa_r03,3,Region 3,0.03,39.9981467,-75.2739083
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19111,philadelphia_pa_r03,3,Region 3,0.12,40.0606116,-75.0801761
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19114,philadelphia_pa_r03,3,Region 3,0.06,40.0693988,-75.0001617
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19115,philadelphia_pa_r03,3,Region 3,0.22,40.0906983,-75.0428683
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19116,philadelphia_pa_r03,3,Region 3,0.19,40.1174184,-75.0151008
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19118,philadelphia_pa_r03,3,Region 3,0.03,40.073872,-75.2112169
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19119,philadelphia_pa_r03,3,Region 3,0.06,40.0528114,-75.191167
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19120,philadelphia_pa_r03,3,Region 3,0.28,40.0341472,-75.1191981
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19121,philadelphia_pa_r03,3,Region 3,0.09,39.9820706,-75.1798246
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19122,philadelphia_pa_r03,3,Region 3,0.19,39.9777098,-75.1457222
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19124,philadelphia_pa_r03,3,Region 3,0.16,40.0172569,-75.0952614
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19126,philadelphia_pa_r03,3,Region 3,0.03,40.0561195,-75.1365642
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19127,philadelphia_pa_r03,3,Region 3,0.06,40.0292379,-75.2269144
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19128,philadelphia_pa_r03,3,Region 3,0.19,40.0495245,-75.230253
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19129,philadelphia_pa_r03,3,Region 3,0.03,40.0130138,-75.1854021
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19131,philadelphia_pa_r03,3,Region 3,0.28,39.9869367,-75.2192463
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19132,philadelphia_pa_r03,3,Region 3,0.09,39.9968642,-75.1708714
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19134,philadelphia_pa_r03,3,Region 3,0.03,39.9892232,-75.1087557
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19135,philadelphia_pa_r03,3,Region 3,0.22,40.0217279,-75.0506705
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19136,philadelphia_pa_r03,3,Region 3,0.09,40.0401291,-75.0195833
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19138,philadelphia_pa_r03,3,Region 3,0.16,40.0559566,-75.1594851
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19141,philadelphia_pa_r03,3,Region 3,0.06,40.0379207,-75.1453771
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19144,philadelphia_pa_r03,3,Region 3,0.16,40.0319286,-75.1760994
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19149,philadelphia_pa_r03,3,Region 3,0.12,40.0378302,-75.0655419
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19150,philadelphia_pa_r03,3,Region 3,0.22,40.0725125,-75.1716942
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19151,philadelphia_pa_r03,3,Region 3,0.12,39.9796129,-75.2570434
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19152,philadelphia_pa_r03,3,Region 3,0.09,40.0615952,-75.0463848
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19154,philadelphia_pa_r03,3,Region 3,0.03,40.0956701,-74.9825524
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19422,philadelphia_pa_r03,3,Region 3,0.12,40.1568103,-75.2793927
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19444,philadelphia_pa_r03,3,Region 3,0.16,40.0868574,-75.254274
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19454,philadelphia_pa_r03,3,Region 3,0.31,40.2261125,-75.2437858
260310\input\Service_202607071543_normalized_geocoded.csv,"Philadelphia, PA",3,19462,philadelphia_pa_r03,3,Region 3,0.03,40.1153449,-75.2819896
