baseline_service_file,STRATEGIC_CITY_NAME,candidate_region_count,POSTAL_CODE,region_id,region_seq,AREA_NAME,service_count,latitude,longitude
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22153,washington_dc_r02,2,Region 2,0.31,38.7449686,-77.23564
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22180,washington_dc_r02,2,Region 2,0.23,38.8954393,-77.2561334
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22201,washington_dc_r02,2,Region 2,0.03,38.8868035,-77.0949922
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22202,washington_dc_r02,2,Region 2,0.11,38.8568537,-77.0514952
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22203,washington_dc_r02,2,Region 2,0.03,38.8737773,-77.1164184
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22204,washington_dc_r02,2,Region 2,0.37,38.860742,-77.0989554
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22205,washington_dc_r02,2,Region 2,0.06,38.8833706,-77.1395375
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22206,washington_dc_r02,2,Region 2,0.2,38.8440265,-77.0872332
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22209,washington_dc_r02,2,Region 2,0.06,38.8944301,-77.0734056
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22213,washington_dc_r02,2,Region 2,0.06,38.8946449,-77.1623956
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22301,washington_dc_r02,2,Region 2,0.11,38.8199568,-77.0592851
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22303,washington_dc_r02,2,Region 2,0.03,38.7939985,-77.081843
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22304,washington_dc_r02,2,Region 2,0.2,38.8132039,-77.1122681
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22306,washington_dc_r02,2,Region 2,0.11,38.74979,-77.1074005
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22307,washington_dc_r02,2,Region 2,0.03,38.7703597,-77.0590829
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22308,washington_dc_r02,2,Region 2,0.03,38.7292824,-77.0609943
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22309,washington_dc_r02,2,Region 2,0.11,38.7203355,-77.1061545
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22310,washington_dc_r02,2,Region 2,0.17,38.7846558,-77.1221815
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22311,washington_dc_r02,2,Region 2,0.03,38.8339909,-77.1255106
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22312,washington_dc_r02,2,Region 2,0.11,38.817531,-77.1538658
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22314,washington_dc_r02,2,Region 2,0.23,38.8068534,-77.0563741
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22315,washington_dc_r02,2,Region 2,0.23,38.7567636,-77.1474318
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20001,washington_dc_r03,3,Region 3,0.31,38.9103532,-77.0177386
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20007,washington_dc_r03,3,Region 3,0.23,38.9177159,-77.0906354
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20009,washington_dc_r03,3,Region 3,0.17,38.9191435,-77.0373808
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20010,washington_dc_r03,3,Region 3,0.03,38.9328249,-77.0317976
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20011,washington_dc_r03,3,Region 3,0.4,38.9525135,-77.0229909
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20012,washington_dc_r03,3,Region 3,0.11,38.979021,-77.0308009
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20015,washington_dc_r03,3,Region 3,0.11,38.9668893,-77.0583229
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20016,washington_dc_r03,3,Region 3,0.14,38.9369089,-77.0900373
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20017,washington_dc_r03,3,Region 3,0.11,38.9381535,-76.9929093
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20018,washington_dc_r03,3,Region 3,0.03,38.9265762,-76.9744461
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20036,washington_dc_r03,3,Region 3,0.06,38.9070335,-77.0416774
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20706,washington_dc_r03,3,Region 3,0.09,38.9658805,-76.8510916
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20721,washington_dc_r03,3,Region 3,0.43,38.9152216,-76.7851292
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20722,washington_dc_r03,3,Region 3,0.06,38.9345568,-76.9505961
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20737,washington_dc_r03,3,Region 3,0.06,38.9623734,-76.9151911
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20782,washington_dc_r03,3,Region 3,0.06,38.9658785,-76.9660841
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20784,washington_dc_r03,3,Region 3,0.06,38.9505489,-76.8917198
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20785,washington_dc_r03,3,Region 3,0.11,38.9182912,-76.8819478
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20814,washington_dc_r03,3,Region 3,0.14,39.0048389,-77.1030042
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20815,washington_dc_r03,3,Region 3,0.11,38.9833856,-77.0793367
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20816,washington_dc_r03,3,Region 3,0.03,38.9569499,-77.1200056
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20817,washington_dc_r03,3,Region 3,0.29,38.9972787,-77.1518162
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20818,washington_dc_r03,3,Region 3,0.03,38.973486,-77.1623891
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20832,washington_dc_r03,3,Region 3,0.14,39.1503487,-77.0782506
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20850,washington_dc_r03,3,Region 3,0.23,39.0892312,-77.1804449
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20851,washington_dc_r03,3,Region 3,0.17,39.0780702,-77.1208381
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20852,washington_dc_r03,3,Region 3,0.17,39.0515111,-77.1239735
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20853,washington_dc_r03,3,Region 3,0.09,39.101747,-77.0946025
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20854,washington_dc_r03,3,Region 3,0.6,39.032772,-77.2208298
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20855,washington_dc_r03,3,Region 3,0.23,39.136974,-77.1318007
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20871,washington_dc_r03,3,Region 3,0.03,39.258885,-77.2818288
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20874,washington_dc_r03,3,Region 3,0.23,39.1330557,-77.3018279
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20876,washington_dc_r03,3,Region 3,0.23,39.206734,-77.233675
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20877,washington_dc_r03,3,Region 3,0.09,39.1406014,-77.1920601
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20878,washington_dc_r03,3,Region 3,0.37,39.1126374,-77.2504363
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20879,washington_dc_r03,3,Region 3,0.14,39.1672978,-77.1641467
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20882,washington_dc_r03,3,Region 3,0.09,39.2286822,-77.1626524
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20886,washington_dc_r03,3,Region 3,0.26,39.1885123,-77.2051429
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20895,washington_dc_r03,3,Region 3,0.14,39.0270479,-77.0775897
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20902,washington_dc_r03,3,Region 3,0.2,39.0437553,-77.042369
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20906,washington_dc_r03,3,Region 3,0.4,39.0872347,-77.0549522
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20910,washington_dc_r03,3,Region 3,0.03,39.0028598,-77.0366464
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,20912,washington_dc_r03,3,Region 3,0.11,38.9816005,-77.0011588
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22066,washington_dc_r03,3,Region 3,0.11,39.0123574,-77.3019419
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22101,washington_dc_r03,3,Region 3,0.14,38.9402029,-77.1648824
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22102,washington_dc_r03,3,Region 3,0.14,38.950951,-77.2295525
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22181,washington_dc_r03,3,Region 3,0.09,38.9055454,-77.2897778
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22182,washington_dc_r03,3,Region 3,0.14,38.9384211,-77.2755203
260310\input\Service_202607071543_normalized_geocoded.csv,"Washington, DC",3,22207,washington_dc_r03,3,Region 3,0.11,38.9066646,-77.1242382
