region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
atlanta_ga_r01,Region 1,1,30054,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30055,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30058,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30060,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30062,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30064,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30066,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30067,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30068,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30071,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30075,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30076,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30078,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30079,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30080,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30082,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30083,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30084,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30087,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30088,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30092,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30093,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30094,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30096,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30097,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30101,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30102,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30106,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30107,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30110,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30114,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30115,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30116,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30117,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30120,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30122,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30126,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30127,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30132,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30134,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30135,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30141,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30143,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30144,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30148,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30152,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30157,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30168,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30175,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30179,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30180,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30187,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30188,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30189,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30205,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30213,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30214,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30215,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30223,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30224,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30228,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30233,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30234,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30236,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30238,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30248,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30252,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30253,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30260,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30263,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30265,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30268,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30269,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30273,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30274,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30276,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30277,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30281,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30290,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30291,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30294,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30296,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30297,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30303,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30305,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30306,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30307,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30308,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30309,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30310,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30311,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30312,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30313,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30314,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30315,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30316,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30317,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30318,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30319,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30322,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30324,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30326,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30327,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30328,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30329,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30331,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30332,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30336,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30337,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30338,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30339,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30340,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30341,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30342,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30344,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30345,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30349,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30350,,,1,true,false,,
atlanta_ga_r03,Region 3,3,30354,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30360,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30363,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30501,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30504,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30506,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30507,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30510,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30512,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30513,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30517,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30518,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30519,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30523,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30527,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30528,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30531,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30533,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30534,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30535,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30536,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30540,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30542,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30548,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30549,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30554,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30560,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30564,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30566,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30567,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30572,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30601,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30605,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30606,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30607,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30619,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30620,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30621,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30622,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30628,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30641,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30650,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30655,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30656,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30663,,,1,true,false,,
atlanta_ga_r02,Region 2,2,30666,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30677,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30680,,,1,true,false,,
atlanta_ga_r01,Region 1,1,30683,,,1,true,false,,
